converted_alias	mock_rep1	mock_rep2	mock_rep3	sars_cov_rep1	sars_cov_rep2	sars_cov_rep3	p_value	converted_entrez_id
ENSG00000153391	5.057	5.065	5.7	5.765	6.718	6.955	0.0459321108382268	125476
ENSG00000152229	12.04	11.37	11.46	13.53	13.27	14.09	0.0033131374264209	9050
ENSG00000101638	0.02303	0.009722	0.02608	0.0	0.0	0.003546	0.0233359250551608	29906
ENSG00000184828	0.375	0.4028	0.3839	0.2638	0.2103	0.25	0.0012630546911407	201501
ENSG00000141642	1.774	1.748	2.03	1.332	1.426	1.332	0.0069112240982903	55520
ENSG00000196628	1.884	2.172	2.318	1.333	1.443	1.361	0.0047977111809289	6925
ENSG00000197632	69.89	71.56	74.68	100.4	99.8	142.2	0.0405712180375614	5055
ENSG00000166401	6.065	5.938	6.134	7.228	7.446	8.162	0.0055402691874095	5271
ENSG00000133313	35.37	34.67	35.37	34.23	33.54	32.26	0.0449770165990151	55748
ENSG00000197971	1.994	2.044	2.31	1.585	1.744	1.831	0.0312389694066457	4155
ENSG00000101546	2.211	2.098	2.235	2.752	2.702	2.602	0.0011753401396306	79863
ENSG00000178184	5.437	5.432	5.779	4.087	4.301	4.264	0.0005502465878145	84552
ENSG00000130005	3.46	3.246	3.161	2.83	1.99	2.06	0.0246024650268393	2593
ENSG00000071626	18.27	19.61	19.14	23.44	21.79	20.35	0.0429870970847532	26528
ENSG00000213638	0.5316	0.6904	0.492	0.3682	0.3668	0.3777	0.0299032165007353	113179
ENSG00000099840	0.7162	0.6839	0.5311	1.19	0.8414	1.182	0.0290642274003074	113177
ENSG00000186300	0.6115	0.6851	0.6038	0.4674	0.5587	0.494	0.0277788086480289	148254
ENSG00000060558	22.26	20.61	19.06	29.43	24.81	24.19	0.0439268451156966	2769
ENSG00000105246	0.0	0.0	0.0	0.1053	0.1049	0.036	0.0235246624785997	10148
ENSG00000178078	15.76	15.93	14.11	20.47	19.17	20.21	0.0026414021687502	55620
ENSG00000167670	5.274	5.05	5.146	4.777	4.907	4.849	0.0140882811130227	10036
ENSG00000127666	18.71	18.53	16.46	23.28	22.25	20.64	0.0169153484014694	148022
ENSG00000105426	4.635	5.219	4.684	4.277	3.353	3.356	0.0302251840637139	5802
ENSG00000223573	3.503	3.235	3.161	2.642	2.259	1.928	0.01141804672318	257000
ENSG00000171124	9.813	10.38	8.339	12.32	10.82	13.05	0.0462825016892252	2525
ENSG00000267709	0.1651	0.2323	0.1948	0.3717	0.3086	0.4872	0.026357865633131	101928844
ENSG00000125648	14.58	13.63	12.82	16.13	15.55	16.82	0.0165412937762193	79085
ENSG00000125657	7.563	7.179	7.704	5.766	5.654	6.5	0.0080741599472469	8744
ENSG00000125735	0.1105	0.2121	0.1067	0.4525	0.5071	0.4448	0.0012121235635881	8740
ENSG00000125730	39.33	36.97	32.31	109.2	96.74	92.82	0.000290924892927	718
ENSG00000283950	0.0	0.0	0.6907	2.197	1.094	1.127	0.0443677708134409	102465474
ENSG00000141968	0.835	0.6907	0.639	1.143	0.9617	0.9556	0.0245899172729561	7409
ENSG00000167772	115.5	100.4	95.54	160.0	129.1	148.4	0.0178514525728174	51129
ENSG00000181143	0.6032	0.5555	0.5767	0.4045	0.325	0.4769	0.0185447682174579	94025
ENSG00000090339	15.36	19.0	12.9	58.62	55.97	51.5	0.0001313151280698	3383
ENSG00000180739	7.461	8.569	8.845	5.995	7.155	6.728	0.0371433264707371	53637
ENSG00000130164	60.23	61.44	58.77	77.81	71.13	81.23	0.0056580066397622	3949
ENSG00000198551	2.695	2.415	2.619	2.119	2.183	2.05	0.0075470793551264	199692
ENSG00000197933	2.974	2.83	2.968	1.784	2.214	2.393	0.0131549041087188	55552
ENSG00000257446	0.1315	0.1943	0.1675	0.02961	0.118	0.08099	0.0484473784672463	729747
ENSG00000223547	0.5636	0.5635	0.567	0.5121	0.5212	0.5138	8.454055968574366e-05	284391
ENSG00000197857	0.63	0.7944	0.7432	0.5218	0.5554	0.6009	0.0384731935231117	51710
ENSG00000283980	0.1538	0.1624	0.2178	0.0	0.0	0.0	0.0008900461065223	105372280
ENSG00000008441	6.108	6.723	6.296	5.643	4.835	5.063	0.0166285075072624	4784
ENSG00000104903	1.523	1.789	1.841	1.181	1.208	1.233	0.006873263151777	4066
ENSG00000132003	4.103	4.481	3.87	6.505	5.009	5.873	0.0247121282755903	65249
ENSG00000104998	1.441	1.286	1.255	1.148	1.193	1.118	0.0471717293410879	9466
ENSG00000141854	1.772	2.426	2.475	1.51	1.397	1.291	0.0247459592304881	113230
ENSG00000132002	62.33	60.39	60.85	58.43	57.26	58.97	0.0184103350662271	3337
ENSG00000160961	0.56	0.6858	0.6058	0.4877	0.5036	0.5104	0.0354915509835918	84449
ENSG00000186529	1.04	1.144	0.9143	0.5668	0.491	0.455	0.0020467646377491	4051
ENSG00000186204	0.08616	0.1169	0.1045	0.01386	0.02761	0.05685	0.010836166466599	66002
ENSG00000196684	0.6953	0.6906	1.013	1.312	1.33	1.519	0.0094628514078146	84941
ENSG00000127528	0.1159	0.04894	0.09847	0.0	0.0	0.01785	0.0173788425782424	10365
ENSG00000072954	2.709	2.754	2.34	1.762	1.979	1.894	0.007678100907609	79041
ENSG00000188039	0.4101	0.4868	0.3732	0.3132	0.271	0.3157	0.0276814220399285	284434
ENSG00000160117	0.3753	0.3727	0.2812	0.6212	0.4951	0.4928	0.0211784465667691	126549
ENSG00000130312	20.18	21.08	21.48	18.46	19.57	19.18	0.0215558254427999	64981
ENSG00000130303	1.241	2.413	1.526	3.971	4.175	4.425	0.002819712108441	684
ENSG00000141971	4.835	4.827	4.532	6.031	5.959	5.852	0.0004147161089921	93343
ENSG00000105643	3.744	3.835	3.544	4.889	4.87	4.068	0.0336939476593243	27106
ENSG00000105696	0.02445	0.0258	0.03461	0.0	0.0	0.0	0.0008886473655976	25789
ENSG00000256771	1.765	1.555	1.841	1.413	1.428	1.344	0.0219461229804486	56242
ENSG00000288920	9.546	9.214	9.261	6.722	6.851	8.711	0.0424739355154075	388524
ENSG00000168813	2.864	2.754	2.843	2.06	2.224	2.146	0.0003108468766225	22847
ENSG00000089335	1.983	1.884	1.863	1.482	1.355	1.291	0.0013601510368445	55900
ENSG00000089327	234.1	256.0	216.9	308.3	291.2	305.7	0.0061525005036693	53827
ENSG00000105677	20.89	19.11	19.71	25.24	21.63	24.85	0.0334387346109853	10430
ENSG00000197808	0.9592	0.8043	1.023	0.7248	0.5894	0.6524	0.0226520156304737	92283
ENSG00000198182	2.933	3.275	3.596	2.359	2.54	2.344	0.0133042588461248	84775
ENSG00000099338	0.1949	0.1682	0.2257	0.05982	0.09932	0.08182	0.0045345744910767	57828
ENSG00000099341	101.9	95.72	94.91	112.2	106.8	116.8	0.0165897174653639	5714
ENSG00000130244	2.678	2.993	2.481	1.596	1.678	2.229	0.0237159081319386	147965
ENSG00000187994	1.366	1.441	1.493	1.583	1.509	1.616	0.0488225307133215	126432
ENSG00000188505	10.57	10.65	12.05	17.82	13.52	16.62	0.023191672432841	342897
ENSG00000006712	45.79	46.62	42.1	51.19	50.77	51.01	0.0115765730735014	54623
ENSG00000013275	25.25	24.46	24.74	27.62	27.69	28.41	0.0008348378181077	5704
ENSG00000077312	28.93	28.37	29.32	31.99	30.26	32.62	0.0221496197615913	6626
ENSG00000255974	0.07426	0.07836	0.05256	0.0	0.0	0.01429	0.002401869872307	1548
ENSG00000291083	4.246	3.889	3.531	2.732	2.142	1.591	0.0111648027975729	1556
ENSG00000105409	0.1962	0.1506	0.1515	0.08033	0.08002	0.07553	0.0044483155420543	478
ENSG00000028277	0.7535	0.5893	0.7381	1.166	1.094	1.238	0.0021164339795783	5452
ENSG00000105722	25.78	33.04	30.12	22.5	20.51	23.14	0.0279912925960344	2077
ENSG00000234465	0.7778	0.5311	0.842	0.3605	0.2052	0.3875	0.0224868241189367	390940
ENSG00000167378	4.81	5.288	4.866	5.325	5.537	5.725	0.046539224148207	126298
ENSG00000011422	9.454	8.635	7.606	14.2	12.18	13.42	0.0040896209732248	5329
ENSG00000186026	1.183	1.162	1.145	1.239	1.479	1.366	0.0477779529043839	342909
ENSG00000216588	0.03647	0.07697	0.1032	0.02053	0.02045	0.0	0.0465988805092407	147710
ENSG00000186567	4.363	5.31	4.323	6.09	5.871	6.191	0.0145887630767372	56971
ENSG00000069399	2.681	3.605	2.78	5.39	4.041	4.66	0.0264145175041664	602
ENSG00000104856	2.184	2.548	1.709	4.756	3.932	3.175	0.0250108290831744	5971
ENSG00000213889	0.5988	0.632	0.4553	0.4244	0.3731	0.3842	0.0407276011260763	147699
ENSG00000177464	0.04506	0.04755	0.07442	0.0	0.01684	0.0	0.0102381912837177	2828
ENSG00000204866	1.457	1.691	1.355	0.9986	1.146	1.014	0.0151322526109514	147920
ENSG00000188293	1.846	1.24	1.307	3.307	2.541	3.877	0.0146785734654491	374918
ENSG00000160007	10.01	9.728	9.794	9.023	8.321	9.021	0.0132137086081086	2909
ENSG00000197405	0.9488	1.119	0.8099	0.6597	0.7197	0.5585	0.0361670413463054	728
ENSG00000105499	0.1138	0.2574	0.1726	0.3295	0.3829	0.3943	0.0153520137216638	8605
ENSG00000269420	0.07489	0.07904	0.05301	0.3372	0.4199	0.3171	0.000880268961191	106144526
ENSG00000105516	2.507	2.488	2.624	1.52	1.538	1.567	2.37671980873201e-05	1628
ENSG00000142233	0.2772	0.2926	0.3623	0.168	0.09566	0.156	0.0077108718781308	126147
ENSG00000176920	4.511	4.606	4.857	5.976	5.318	6.098	0.0123794470473063	2524
ENSG00000087074	47.77	50.93	45.58	62.67	63.26	55.6	0.012980269014604	23645
ENSG00000235191	32.62	34.26	34.84	38.25	38.44	35.86	0.0274180454879956	100874085
ENSG00000167759	1.379	1.264	1.474	1.817	1.664	2.084	0.0243362712850485	26085
ENSG00000105568	20.59	18.43	19.04	24.18	21.1	22.5	0.0419582105188774	5518
ENSG00000204604	4.133	4.477	5.25	3.543	3.714	3.16	0.0357656268192184	90333
ENSG00000170949	5.962	6.301	6.604	5.414	5.888	5.508	0.0435169831977872	90338
ENSG00000088053	0.02883	0.0	0.02041	0.06491	0.06466	0.03329	0.0490094913233283	51206
ENSG00000105048	8.263	8.007	7.765	10.06	9.754	9.672	0.0006157639632796	7138
ENSG00000233493	0.7526	0.5957	0.7991	0.5295	0.3165	0.4345	0.0294145781148459	388564
ENSG00000218891	1.32	1.464	1.521	0.8564	0.9535	1.016	0.0028709451971234	163033
ENSG00000179943	1.766	1.776	1.816	1.669	1.719	1.597	0.0321533921999938	84922
ENSG00000166770	2.897	2.98	3.374	1.899	1.686	2.555	0.0259094891655362	100128252
ENSG00000152439	0.6377	0.6996	0.6949	0.6045	0.5081	0.5588	0.0245702264315844	374928
ENSG00000181894	5.767	5.204	5.184	4.252	4.947	4.489	0.0423003757085792	79673
ENSG00000130725	30.8	27.03	26.91	33.53	31.69	33.29	0.0306520494338852	9040
ENSG00000088833	14.68	14.42	14.77	16.63	16.08	17.09	0.0031118253421748	55968
ENSG00000101365	28.87	26.58	26.5	31.86	31.07	31.54	0.0067389888962561	3420
ENSG00000235958	0.1458	0.1154	0.1548	0.2462	0.2452	0.1964	0.0111402053384419	100134015
ENSG00000101224	3.966	4.311	4.078	5.913	4.917	5.766	0.0123678870094673	994
ENSG00000088826	1.953	1.594	1.862	2.814	2.161	2.696	0.0297290588896204	54498
ENSG00000101290	6.42	6.556	6.534	5.873	6.179	6.054	0.0089049804509166	8760
ENSG00000125772	8.46	9.363	9.89	7.242	8.335	7.281	0.0422883319257901	56261
ENSG00000125845	2.527	2.647	3.433	4.796	4.55	4.792	0.0033642818814957	650
ENSG00000125827	3.257	3.494	3.412	2.834	3.052	2.652	0.0159262632787294	56255
ENSG00000101333	4.081	3.606	4.109	2.99	3.327	3.364	0.025107596824948	5332
ENSG00000149346	1.41	1.557	1.538	1.145	1.246	1.092	0.0061920535058519	128710
ENSG00000132640	2.65	2.457	2.7	2.091	1.861	2.312	0.0264534649396824	22903
ENSG00000172296	2.003	2.196	2.464	1.281	1.319	1.463	0.0039080045303956	55304
ENSG00000212232	10.21	11.65	9.764	14.29	16.71	12.74	0.0349747286420277	692086
ENSG00000132669	7.194	7.0	7.546	6.528	6.825	6.186	0.0397563450560298	54453
ENSG00000101343	4.711	4.347	5.055	3.352	3.589	3.878	0.012550563075563	51340
ENSG00000088970	3.865	3.844	3.71	2.734	3.109	3.022	0.0023062956318694	55857
ENSG00000178726	6.037	7.839	8.557	4.117	3.267	3.588	0.0084052056939405	7056
ENSG00000154930	0.4554	0.4634	0.3108	0.2746	0.2006	0.2442	0.0346072894381452	84532
ENSG00000281376	9.895	9.536	9.971	12.38	10.9	11.58	0.0153643919456098	103021294
ENSG00000101306	0.0	0.0	0.0	0.0263	0.0262	0.06294	0.0346353014928019	85366
ENSG00000260903	0.0	0.0	0.006014	0.009565	0.01906	0.01308	0.0253966917257587	343702
ENSG00000126003	4.441	4.645	4.924	5.242	5.068	5.169	0.0301943697849002	5326
ENSG00000198547	0.01138	0.01201	0.008057	0.0	0.0	0.0	0.0010279865846683	284805
ENSG00000198183	1.277	1.22	0.9902	1.575	2.183	1.92	0.0205945488360448	51297
ENSG00000101417	2.39	2.28	2.66	1.526	1.714	2.066	0.0255720099867774	11264
ENSG00000101444	79.91	79.96	81.47	78.44	79.01	77.46	0.0349562713030175	191
ENSG00000260032	45.41	42.45	47.89	33.23	37.97	38.62	0.0202267824030568	647979
ENSG00000088367	4.266	4.066	3.818	3.719	3.228	3.528	0.0443639901169465	2036
ENSG00000259399	35.21	31.54	33.45	36.12	38.97	39.46	0.032294967952934	100527943
ENSG00000101084	33.39	30.9	31.61	34.85	36.54	37.23	0.0143626061905983	55969
ENSG00000101079	16.26	17.58	17.39	14.31	15.08	15.8	0.0277867396960974	57446
ENSG00000101347	1.425	1.775	1.865	2.919	2.955	2.99	0.0007353627066021	25939
ENSG00000197122	20.5	20.48	20.37	24.78	21.51	22.97	0.0495485853302413	6714
ENSG00000101413	5.525	5.917	6.217	4.737	5.096	4.78	0.0115792258521636	58490
ENSG00000198959	31.46	24.54	27.44	50.19	38.66	44.08	0.0132328133583143	7052
ENSG00000124143	1.985	1.979	1.842	2.533	2.177	2.734	0.0321944298763923	343578
ENSG00000124102	2.967	4.759	2.352	10.69	10.38	11.74	0.0008026547161237	5266
ENSG00000124107	137.7	129.8	117.7	193.9	182.8	180.0	0.0013623476215325	6590
ENSG00000124145	127.2	119.6	112.0	151.0	157.4	135.8	0.0214599497805431	6385
ENSG00000244274	3.02	3.127	3.237	3.659	4.161	4.861	0.0361050548613483	55861
ENSG00000175063	7.612	7.661	7.529	6.413	6.784	5.918	0.0083839278261553	11065
ENSG00000064601	35.07	36.15	31.76	30.35	30.04	29.66	0.0320697741340734	5476
ENSG00000100985	2.239	2.924	2.1	16.6	10.17	8.651	0.0185909472341467	4318
ENSG00000204044	0.2341	0.4235	0.2131	0.9412	0.9001	0.5407	0.0247837359801298	109729184
ENSG00000101017	1.771	1.989	2.106	2.454	2.445	2.308	0.0148123486210227	958
ENSG00000197496	1.664	1.818	1.621	1.432	1.514	1.499	0.0277944099940912	81031
ENSG00000064655	17.79	19.61	18.72	15.83	16.06	15.01	0.0074836713156361	2139
ENSG00000101040	30.85	28.46	29.15	31.61	33.61	31.74	0.0419233050185685	23613
ENSG00000124151	10.78	11.55	10.5	8.98	9.267	9.829	0.0167774012924833	8202
ENSG00000196562	27.99	30.28	29.12	25.47	21.93	21.61	0.0119797438970865	55959
ENSG00000124201	16.79	16.91	16.0	18.16	18.92	19.26	0.0069080959614355	57169
ENSG00000124226	11.86	12.41	12.22	13.96	13.18	13.12	0.0162690310032047	55905
ENSG00000240849	20.17	20.51	18.95	24.09	23.08	21.8	0.0187368779513431	387521
ENSG00000231742	0.9274	0.8808	0.919	0.7308	0.52	0.6426	0.0114488326551229	101927541
ENSG00000224397	0.09672	0.1021	0.1141	0.2903	0.1808	0.1737	0.043916157317016	100506115
ENSG00000054793	7.869	7.805	7.687	6.274	7.02	7.002	0.0153068867727458	10079
ENSG00000234948	0.07455	0.04721	0.09499	0.0	0.01672	0.0	0.0110855683280511	101927700
ENSG00000101144	0.3415	0.326	0.2187	0.09152	0.1641	0.1189	0.0179352948643806	655
ENSG00000278709	1.661	1.381	1.425	2.181	2.088	2.151	0.0020329380506367	105416157
ENSG00000124172	18.29	16.32	17.44	13.62	14.79	14.79	0.0129610439876403	514
ENSG00000130703	16.57	16.66	15.23	17.75	18.49	18.79	0.0169931302715019	9885
ENSG00000149679	1.382	1.677	1.516	1.206	0.833	1.157	0.0337125648040169	81928
ENSG00000101193	21.86	22.54	21.23	16.8	19.77	18.32	0.0187781560603426	54994
ENSG00000125534	120.7	163.2	151.7	94.62	97.01	114.3	0.0376591052686593	79144
ENSG00000197457	0.5504	0.6061	0.6776	0.4849	0.3221	0.2856	0.0258606634889728	50861
ENSG00000275464	4.112	3.443	4.044	5.075	4.479	4.726	0.0310367415984852	102724159
ENSG00000276077	0.7636	0.6316	0.7743	0.5576	0.6017	0.5918	0.043322650348844	102724951
ENSG00000154719	8.474	9.028	8.855	6.578	7.296	7.482	0.0065129404707209	54148
ENSG00000197934	0.1761	0.2787	0.2244	0.05947	0.0	0.1288	0.0263012221595167	100996571
ENSG00000156239	0.7786	0.7599	0.779	0.6326	0.6827	0.6918	0.0060113209197722	29104
ENSG00000184351	0.0	0.0	0.0	0.1112	0.1108	0.07603	0.0010402276339195	337882
ENSG00000170262	1.268	1.081	1.139	1.427	1.64	1.426	0.0205122502527751	56246
ENSG00000166979	0.9116	0.8195	0.7409	1.216	1.098	1.196	0.0048629006442433	59271
ENSG00000159082	1.174	1.272	1.239	1.053	1.105	1.104	0.0136243242639431	8867
ENSG00000159128	17.51	15.6	15.79	18.92	19.97	19.43	0.0098441616116629	3460
ENSG00000230978	0.8479	0.696	0.6002	0.1061	0.4226	0.3626	0.0259678907442701	54064
ENSG00000159228	36.51	37.93	40.87	30.5	28.31	30.05	0.0036706031611942	873
ENSG00000159267	1.404	1.558	1.63	1.106	1.137	1.251	0.0101848948699987	3141
ENSG00000230366	0.0	0.0	0.0	0.08954	0.0446	0.06123	0.0076825003162917	257203
ENSG00000183778	0.004824	0.005091	0.01024	0.04887	0.03246	0.03157	0.0063176259208333	10317
ENSG00000183486	0.1466	0.4952	0.1868	1.238	1.069	1.524	0.0043901311195694	4600
ENSG00000157601	1.053	1.926	0.9749	6.467	6.894	7.956	0.0004217367105358	4599
ENSG00000233056	0.0285	0.03008	0.04035	0.09626	0.1278	0.1755	0.0126929785268449	90625
ENSG00000160213	648.3	580.7	465.7	880.7	840.1	869.3	0.005466809885613	1476
ENSG00000160214	5.344	5.879	5.769	7.595	6.594	7.505	0.0119993474516854	8568
ENSG00000241945	3.923	3.693	3.924	5.017	4.42	4.743	0.0095941865945255	5822
ENSG00000293210	0.08691	0.09171	0.2051	0.03261	0.0	0.01115	0.046489833694587	728039
ENSG00000160285	22.16	22.6	22.77	29.29	24.57	26.88	0.0328042029089745	4047
ENSG00000160298	0.4852	0.4919	0.3771	0.3427	0.32	0.2929	0.0290792372889303	54058
ENSG00000290418	15.68	16.45	14.37	18.58	18.56	17.79	0.0131128034278948	387590
ENSG00000015475	6.563	6.096	6.611	9.657	7.966	8.827	0.0096858221621908	637
ENSG00000100033	0.354	0.4598	0.4433	0.1839	0.2443	0.09434	0.0109297473843873	5625
ENSG00000070010	37.78	33.07	30.74	41.88	43.33	40.54	0.0222651055639817	7353
ENSG00000161180	0.0	0.0	0.0	0.02076	0.02068	0.01419	0.0010418012556702	164592
ENSG00000100228	0.7006	0.6198	0.598	0.5103	0.4853	0.5592	0.0332641986785671	9609
ENSG00000189269	0.0188	0.0	0.0	0.06349	0.08432	0.06512	0.0021227642204073	51233
ENSG00000099956	5.722	5.973	5.391	6.315	6.207	6.233	0.031641526201461	6598
ENSG00000099998	0.0	0.0	0.0	0.02663	0.02653	0.02732	4.4044708471376536e-08	2687
ENSG00000178026	1.083	1.316	1.277	1.551	1.729	1.503	0.0207378217922243	388886
ENSG00000197077	7.581	7.748	7.755	7.236	6.726	6.779	0.0104052279423817	85379
ENSG00000203280	0.6048	0.6382	0.6183	0.4539	0.2261	0.2587	0.0128053078455659	100128531
ENSG00000100053	3.985	4.082	4.107	3.501	3.531	3.363	0.0007418966350841	1417
ENSG00000291087	12.41	11.72	10.98	13.29	13.29	12.93	0.0270011195963613	1416
ENSG00000169184	2.242	2.367	2.582	1.582	1.37	1.607	0.0021406198137194	4330
ENSG00000128342	7.026	7.333	6.888	18.97	16.41	15.94	0.0004574930905611	3976
ENSG00000184792	0.8871	0.9496	1.202	1.569	1.364	1.483	0.0153702592132867	23762
ENSG00000138942	11.53	10.93	11.94	10.48	10.66	10.36	0.0342017370249653	91445
ENSG00000100105	1.468	1.619	1.445	1.262	0.7931	1.068	0.0327693597661943	23598
ENSG00000241878	10.77	10.86	9.299	13.08	12.1	11.54	0.0463697736081139	23761
ENSG00000100234	31.45	35.05	37.14	25.01	26.81	27.46	0.0110655452681017	7078
ENSG00000100320	23.93	24.08	22.74	18.33	20.09	21.45	0.0220585219706132	23543
ENSG00000100385	0.0934	0.1971	0.1873	0.05257	0.01746	0.05992	0.0310507956013666	3560
ENSG00000185022	6.355	5.67	7.204	13.17	13.27	14.06	0.000174505715223	23764
ENSG00000283900	13.54	14.98	14.84	19.0	16.55	17.63	0.0178821282021863	102800317
ENSG00000213923	15.54	17.25	17.03	21.91	19.13	20.38	0.0161371096450123	1454
ENSG00000244509	40.23	40.88	38.33	31.42	31.66	32.32	0.000588624005663	27350
ENSG00000100311	2.42	2.262	2.165	4.942	3.857	4.604	0.0026678259018374	5155
ENSG00000263764	10.55	12.24	7.465	20.18	18.92	22.73	0.0041947955260805	26807
ENSG00000128272	27.92	25.41	24.83	29.03	31.37	31.95	0.0221144633818814	468
ENSG00000133477	4.471	4.612	4.928	4.129	3.897	3.717	0.0137495579441652	113828
ENSG00000167074	3.136	2.953	3.095	2.343	2.665	2.668	0.0143122471688909	7008
ENSG00000100207	9.511	9.201	9.123	9.668	10.62	10.35	0.0382927187269366	6942
ENSG00000100290	4.056	5.151	4.234	7.275	5.551	6.695	0.0292523208851088	638
ENSG00000238120	1.253	0.9617	1.29	0.8976	0.6387	0.7454	0.0334944760625946	100506737
ENSG00000186951	1.356	1.461	1.448	1.115	1.137	1.191	0.0023824887536814	5465
ENSG00000025708	7.003	9.396	6.85	20.04	12.71	12.46	0.049065123444354	1890
ENSG00000130487	0.03827	0.02693	0.0	0.1293	0.1145	0.04911	0.0488970279081512	113730
ENSG00000169093	2.273	2.372	2.368	2.818	2.506	2.556	0.0472062750169847	8623
ENSG00000292339	2.273	2.372	2.368	2.818	2.506	2.556	0.0472062750169847	8623
ENSG00000291040	1.311	1.228	1.291	1.043	1.05	1.188	0.0266485852043262	401577
ENSG00000292362	1.311	1.228	1.291	1.043	1.05	1.188	0.0266485852043262	401577
ENSG00000002586	19.88	19.08	15.31	23.47	21.6	22.35	0.0440064942358285	4267
ENSG00000292348	19.88	19.08	15.31	23.47	21.6	22.35	0.0440064942358285	4267
ENSG00000101825	5.742	5.722	5.018	2.928	3.149	2.477	0.001032333715687	25878
ENSG00000101871	3.868	4.318	4.434	3.648	3.545	3.639	0.0274886403455653	4281
ENSG00000101911	6.538	6.221	7.507	5.796	5.456	4.706	0.0462452352430316	5634
ENSG00000198759	4.076	4.531	5.232	2.723	2.986	3.211	0.0108453134021962	25975
ENSG00000176896	0.4987	0.4453	0.4887	0.1727	0.3441	0.3322	0.0278944336741379	170082
ENSG00000008086	1.154	1.227	1.297	1.036	1.003	1.09	0.0194837742215726	6792
ENSG00000147010	15.16	13.48	14.45	16.74	17.64	19.49	0.0190397677181822	30011
ENSG00000184368	0.7567	0.7216	0.684	0.1847	0.3578	0.2597	0.0011277689577502	256714
ENSG00000264566	1.308	0.69	1.851	0.0	0.0	0.0	0.0186906880008226	100500809
ENSG00000102174	1.055	0.9602	1.404	0.7067	0.6632	0.6829	0.0282832024168562	5251
ENSG00000130066	414.1	401.0	418.3	461.8	501.9	501.3	0.0056318186229027	6303
ENSG00000047597	0.01199	0.006328	0.02547	0.03375	0.03362	0.04385	0.0272867472424634	7504
ENSG00000147041	0.97	0.9449	0.9356	0.636	0.514	0.5334	0.0005798866911892	94122
ENSG00000183337	3.78	3.625	3.351	3.295	3.036	3.063	0.0388756567353739	54880
ENSG00000180182	6.624	6.349	7.303	5.561	6.031	5.917	0.0436481809627396	9282
ENSG00000124486	15.47	14.83	15.36	12.99	14.3	13.84	0.0249250085403289	8239
ENSG00000189221	22.13	20.01	22.64	23.94	27.41	25.92	0.0318893939301723	4128
ENSG00000069535	0.6223	0.7271	0.4247	0.3002	0.2991	0.1369	0.0291429993940263	4129
ENSG00000207725	1.189	1.255	1.683	0.6691	0.6666	0.4576	0.0102082634666827	407007
ENSG00000102225	17.44	17.76	16.72	20.7	18.68	18.73	0.0480403375695773	5127
ENSG00000126767	5.602	5.179	5.392	5.02	4.875	4.769	0.024039273745001	2002
ENSG00000171489	0.0	0.0	0.0	0.05126	0.05106	0.03505	0.0010381385211766	389852
ENSG00000094631	5.065	4.959	5.021	5.715	5.519	5.192	0.0416308250554861	10013
ENSG00000102103	18.55	18.83	15.12	21.28	21.34	22.33	0.0286816947257847	10084
ENSG00000068323	21.75	21.38	22.2	23.87	23.42	25.26	0.0161958114703594	7030
ENSG00000102003	0.08062	0.05672	0.1332	0.1513	0.1808	0.1655	0.0350138546116175	6855
ENSG00000247746	0.1922	0.1594	0.1555	0.1082	0.09238	0.1374	0.0327338741261289	158880
ENSG00000083750	2.907	2.931	2.562	2.043	2.398	2.277	0.0239851093536895	10325
ENSG00000188021	13.87	12.66	13.93	11.69	11.58	11.07	0.0110146801807988	29978
ENSG00000204271	0.9039	1.107	1.184	0.7734	0.7805	0.8594	0.0414919010244127	169981
ENSG00000147065	239.2	213.2	225.4	251.2	255.3	271.8	0.0268198687264419	4478
ENSG00000089472	0.06954	0.05504	0.06768	0.03914	0.009747	0.01338	0.0136754131764411	9843
ENSG00000131080	1.996	2.093	1.565	1.357	1.262	1.459	0.0378361188974262	60401
ENSG00000147168	0.08524	0.08996	0.0	0.2399	0.1912	0.2133	0.0085204458418588	3561
ENSG00000165240	1.388	1.82	1.791	1.105	1.247	1.074	0.0245992785454806	538
ENSG00000165259	1.095	1.124	1.271	0.9885	0.9183	0.8545	0.0220646203927586	139324
ENSG00000174740	0.02039	0.04304	0.01444	0.0	0.0	0.0	0.0407714215595249	140886
ENSG00000236256	0.06692	0.07062	0.04737	0.0	0.0	0.0	0.0010293891893653	10824
ENSG00000102384	0.8267	0.9867	1.15	0.5761	0.6733	0.7387	0.0359438311575582	2491
ENSG00000102385	0.008985	0.0	0.00636	0.03034	0.02015	0.02767	0.0066658561146245	1821
ENSG00000126945	29.66	28.62	28.42	23.14	26.36	24.46	0.0136678807849848	3188
ENSG00000198908	0.5987	0.5287	0.6833	0.4402	0.4522	0.4703	0.0305320320985708	80823
ENSG00000172476	0.1992	0.2103	0.1645	0.07476	0.1117	0.1023	0.0057951548994476	142684
ENSG00000147231	0.5192	0.707	0.5809	0.3582	0.3944	0.419	0.0217488436732512	55086
ENSG00000133135	5.174	5.317	5.116	3.621	3.716	3.662	1.991197422512637e-05	79589
ENSG00000157514	13.55	14.06	13.55	7.416	8.516	8.133	9.772683342046882e-05	1831
ENSG00000243978	0.1625	0.1286	0.09344	0.06858	0.03416	0.07035	0.0382619521135125	57529
ENSG00000268104	11.75	11.17	14.36	27.5	25.2	29.97	0.0008629900878094	11254
